seed,update,parameter_id,method,i,j,sigma_i,sigma_j,sigma_sum,spectral_gap,skew_error_abs,gap_proxy,sigma_sum_proxy,finite_k_orientation_proxy
0,128,transformer.h.2.attn.c_attn.weight,structural_int4_k8,32,327,0.01141429040580988,0.00025237398222088814,0.011666664853692055,0.011161915957927704,8.059905302559175e-05,89.59035008420723,171.42860491057485,108.8993017268506
0,128,transformer.h.2.attn.c_attn.weight,structural_int4_k8,33,124,0.011307287029922009,0.0023892249446362257,0.013696512207388878,0.00891806185245514,3.682313646878049e-05,112.13198455412576,146.0225788664349,107.76461513511255
0,128,transformer.h.2.attn.c_attn.weight,structural_int4_k8,33,271,0.011307287029922009,0.00045325825340114534,0.011760544963181019,0.010854029096662998,3.1472815856898464e-05,92.13168866505795,170.06014192522747,136.59584065157665
0,128,transformer.h.2.attn.c_attn.weight,structural_int4_k8,34,69,0.01101036835461855,0.0053866468369960785,0.016397014260292053,0.005623721517622471,4.9112917684599115e-05,177.81819332027806,121.97341873677061,96.71046707291836
0,128,transformer.h.2.attn.c_attn.weight,structural_int4_k8,34,216,0.01101036835461855,0.000820239307358861,0.011830607429146767,0.010190129280090332,7.340334842100855e-06,98.13418410720895,169.0530239142182,163.78047379706004
0,128,transformer.h.2.attn.c_attn.weight,structural_int4_k8,34,363,0.01101036835461855,0.0001704773458186537,0.011180846020579338,0.01083989068865776,1.046553749275495e-05,92.25185005902674,178.87734555909256,99.29222174090535
0,128,transformer.h.2.attn.c_attn.weight,structural_int4_k8,35,162,0.010801178403198719,0.001528342254459858,0.012329520657658577,0.009272836148738861,1.394055978552394e-05,107.84187102626672,162.2123078043334,136.14479794153178
0,128,transformer.h.2.attn.c_attn.weight,structural_int4_k8,35,309,0.010801178403198719,0.0003021380107384175,0.011103316210210323,0.010499040596187115,4.400252801326978e-06,95.24679995689246,180.1263627405551,123.15784394641642
0,128,transformer.h.2.attn.c_attn.weight,structural_int4_k8,36,109,0.010601619258522987,0.002924657193943858,0.01352627668529749,0.0076769618317484856,5.3481652303097996e-05,130.25985951056313,147.86035218400784,123.62928285509233
0,128,transformer.h.2.attn.c_attn.weight,structural_int4_k8,36,256,0.010601619258522987,0.0005231573595665395,0.011124776676297188,0.010078461840748787,2.5176772508912895e-05,99.22148935280916,179.77889072827628,154.29940834097687
0,128,transformer.h.2.attn.c_attn.weight,structural_int4_k8,37,57,0.010268310084939003,0.006483209785073996,0.016751520335674286,0.0037851002998650074,4.353203843898364e-05,264.1937916508221,119.39215160889447,112.36391158720684
0,128,transformer.h.2.attn.c_attn.weight,structural_int4_k8,37,204,0.010268310084939003,0.0009299505618400872,0.011198260821402073,0.009338359348475933,3.1708219114688865e-05,107.08518959100346,178.59916491363788,178.4826915181798
0,128,transformer.h.2.attn.c_attn.weight,structural_int4_k8,37,351,0.010268310084939003,0.00019543372036423534,0.010463743470609188,0.010072876699268818,2.18456874047602e-05,99.27650889441009,191.13617814174304,114.71575657202162
0,128,transformer.h.2.attn.c_attn.weight,structural_int4_k8,38,153,0.010064900852739811,0.0016720970161259174,0.011736998334527016,0.008392803370952606,1.7348799471710683e-05,119.14969293544856,170.40132599029613,139.91986064809166
0,128,transformer.h.2.attn.c_attn.weight,structural_int4_k8,38,300,0.010064900852739811,0.0003346748708281666,0.010399575345218182,0.00973022636026144,1.1875239944659533e-05,102.77253599854579,192.31553797598798,142.41252933662383
0,128,transformer.h.2.attn.c_attn.weight,structural_int4_k8,39,103,0.009495574980974197,0.0031351661309599876,0.012630741111934185,0.00636040885001421,2.3172901061249487e-05,157.22259741176322,158.34383606440127,145.66477254267235
0,128,transformer.h.2.attn.c_attn.weight,structural_int4_k8,39,250,0.009495574980974197,0.0005585268372669816,0.010054102167487144,0.00893704779446125,1.4421863893209018e-07,111.89376894026506,198.92378614779847,187.65630853112788
0,128,transformer.h.2.attn.c_attn.weight,structural_int4_k8,40,54,0.00943927001208067,0.006941302213817835,0.01638057269155979,0.0024979677982628345,1.6586100738961576e-05,400.3254168029834,122.09585675144486,124.14974750373779
0,128,transformer.h.2.attn.c_attn.weight,structural_int4_k8,40,201,0.00943927001208067,0.0009545033681206405,0.010393773205578327,0.008484766818583012,2.3401048596270117e-05,117.85827966310194,192.422898483598,203.0832313382478
0,128,transformer.h.2.attn.c_attn.weight,structural_int4_k8,40,348,0.00943927001208067,0.00020360955386422575,0.009642879478633404,0.009235660545527935,4.156110549619883e-05,108.27595974583026,207.40692511221073,137.7645944654259
0,128,transformer.h.2.attn.c_attn.weight,structural_int4_k8,41,153,0.00929408147931099,0.0016720970161259174,0.01096617802977562,0.007621984463185072,1.3894203466537854e-06,131.1994277645274,182.3789391019134,160.2361372978487
0,128,transformer.h.2.attn.c_attn.weight,structural_int4_k8,41,300,0.00929408147931099,0.0003346748708281666,0.00962875597178936,0.008959406986832619,4.774429943280928e-05,111.61453472300204,207.71114433393006,165.75025907545194
0,128,transformer.h.2.attn.c_attn.weight,structural_int4_k8,42,106,0.009098606184124947,0.0030336224008351564,0.01213222835212946,0.006064984016120434,2.0711974270794725e-05,164.8809025269275,164.85017455732162,155.95124450882824
0,128,transformer.h.2.attn.c_attn.weight,structural_int4_k8,42,253,0.009098606184124947,0.000542045512702316,0.009640651755034924,0.00855656061321497,9.68353520275008e-06,116.86938694186084,207.4548550134012,200.6531951978364
0,128,transformer.h.2.attn.c_attn.weight,structural_int4_k8,43,60,0.008713742718100548,0.006219889968633652,0.0149336326867342,0.002493852749466896,3.271823965921521e-05,400.9859845228501,133.9258867520315,138.82379655062468
0,128,transformer.h.2.attn.c_attn.weight,structural_int4_k8,43,207,0.008713742718100548,0.0009030636283569038,0.009616806171834469,0.007810679264366627,5.880463154596669e-05,128.0298407488178,207.96924966017863,231.71859106077918
0,128,transformer.h.2.attn.c_attn.weight,structural_int4_k8,43,354,0.008713742718100548,0.00018977357831317931,0.008903516456484795,0.008523968979716301,1.8866637553660654e-05,117.31623890240235,224.63035203356517,159.57817432087376
0,128,transformer.h.2.attn.c_attn.weight,structural_int4_k8,44,162,0.008575460873544216,0.001528342254459858,0.010103803128004074,0.007047118619084358,4.25225230361828e-05,141.9019678896694,197.94526621928392,194.47075705738544
0,128,transformer.h.2.attn.c_attn.weight,structural_int4_k8,44,309,0.008575460873544216,0.0003021380107384175,0.00887759868055582,0.008273323066532612,4.4789973554317344e-05,120.87041888521946,225.28614167744217,186.28400275350464
0,128,transformer.h.2.attn.c_attn.weight,structural_int4_k8,45,118,0.008464081212878227,0.002587082562968135,0.011051164008677006,0.005876998417079449,8.758656631396427e-05,170.15487999394014,180.9764148434067,167.32783329273235
0,128,transformer.h.2.attn.c_attn.weight,structural_int4_k8,45,265,0.008464081212878227,0.0004810666723642498,0.008945147506892681,0.007983014918863773,2.6696937635241774e-06,125.26596249135933,223.5849005134459,218.35241332778256
0,128,transformer.h.2.attn.c_attn.weight,structural_int4_k8,46,75,0.008352304808795452,0.004810852464288473,0.013163156807422638,0.003541452344506979,1.7725227371273658e-05,282.37002865535226,151.9392314858691,134.6251886887678
0,128,transformer.h.2.attn.c_attn.weight,structural_int4_k8,46,222,0.008352304808795452,0.0007684341398999095,0.009120739065110683,0.007583870552480221,1.0792983275215816e-05,131.8587886923489,219.2804783965538,245.15390167934999
0,128,transformer.h.2.attn.c_attn.weight,structural_int4_k8,46,369,0.008352304808795452,0.00015904380416031927,0.008511348627507687,0.008193260990083218,5.1521771219040836e-05,122.05152495865504,234.9803880616108,165.34623079537553
0,128,transformer.h.2.attn.c_attn.weight,structural_int4_k8,47,180,0.008178598247468472,0.001224488252773881,0.009403086267411709,0.006954110227525234,7.4105250270537365e-06,143.7998537214564,212.696118444561,235.13574091779077
0,128,transformer.h.2.attn.c_attn.weight,structural_int4_k8,47,327,0.008178598247468472,0.00025237398222088814,0.008430972695350647,0.007926223799586296,2.496848960102397e-06,126.16347538694882,237.22056549505325,190.77725198729337
0,128,transformer.h.2.attn.c_attn.weight,structural_int4_k8,48,139,0.00801563449203968,0.001959077548235655,0.009974712505936623,0.006056556943804026,1.3052805032710114e-05,165.11031090412172,200.5070413987403,181.48808664467367
0,128,transformer.h.2.attn.c_attn.weight,structural_int4_k8,48,286,0.00801563449203968,0.0003849314234685153,0.008400565944612026,0.007630703039467335,4.981846982817349e-06,131.0495233550279,238.07919848683304,220.8811812587623
0,128,transformer.h.2.attn.c_attn.weight,structural_int4_k8,49,99,0.007873044349253178,0.003348337020725012,0.011221380904316902,0.004524707328528166,4.721899116672591e-05,221.00876971534163,178.2311761857433,183.6501150072931
0,128,transformer.h.2.attn.c_attn.weight,structural_int4_k8,49,246,0.007873044349253178,0.0005888850428164005,0.008461929857730865,0.007284159306436777,2.3319261227703665e-05,137.2842023260436,236.35271665991172,252.76523624979257
0,128,transformer.h.2.attn.c_attn.weight,structural_int4_k8,50,60,0.007652427069842815,0.006219889968633652,0.013872317038476467,0.0014325371012091637,2.154200106911442e-07,698.0621996846912,144.1720221973568,156.6872303664206
0,128,transformer.h.2.attn.c_attn.weight,structural_int4_k8,50,207,0.007652427069842815,0.0009030636283569038,0.008555490523576736,0.006749363616108894,2.0243550167789963e-05,148.16212057175042,233.76800589834644,272.20696613630423
0,128,transformer.h.2.attn.c_attn.weight,structural_int4_k8,50,354,0.007652427069842815,0.00018977357831317931,0.007842200808227062,0.007462653331458569,2.4835857790620532e-06,134.00059390872613,255.03045506369153,193.98613903539922
0,128,transformer.h.2.attn.c_attn.weight,structural_int4_k8,51,169,0.0073750633746385574,0.0013849269598722458,0.008759990334510803,0.005990136414766312,1.2718700706671393e-05,166.94110630517454,228.3107541935078,245.44143899502322
0,128,transformer.h.2.attn.c_attn.weight,structural_int4_k8,51,316,0.0073750633746385574,0.00028350361390039325,0.007658566813915968,0.007091559935361147,5.231426745523534e-06,141.0127015408398,261.14546010931303,222.7687622770414
0,128,transformer.h.2.attn.c_attn.weight,structural_int4_k8,52,132,0.007169114425778389,0.0021555146668106318,0.009324628859758377,0.005013599991798401,1.8550536093907317e-05,199.45748525524274,214.48574309401212,194.6521478141867
0,128,transformer.h.2.attn.c_attn.weight,structural_int4_k8,52,279,0.007169114425778389,0.00041178608080372214,0.007580900564789772,0.006757328286767006,5.861328532927311e-05,147.9874809907212,263.82090073118644,253.56364537930497
0,128,transformer.h.2.attn.c_attn.weight,structural_int4_k8,53,96,0.007074770983308554,0.00348453177139163,0.010559302754700184,0.0035902392119169235,4.027597718593134e-05,278.53297258877456,189.40644533653085,194.6096808963041
0,128,transformer.h.2.attn.c_attn.weight,structural_int4_k8,53,243,0.007074770983308554,0.0006054530385881662,0.007680224254727364,0.006469317711889744,4.356237362485907e-05,154.57580050090138,260.4090706596442,282.288159845932
0,128,transformer.h.2.attn.c_attn.weight,structural_int4_k8,54,61,0.006941302213817835,0.006125544663518667,0.013066846877336502,0.0008157575502991676,2.515834308412978e-05,1225.854421614932,153.05911355469044,164.66907678237135
0,128,transformer.h.2.attn.c_attn.weight,structural_int4_k8,54,208,0.006941302213817835,0.0009003134910017252,0.007841615937650204,0.006040988489985466,2.7968854568725483e-05,165.53581638434727,255.04947899586224,296.4833720412658
0,128,transformer.h.2.attn.c_attn.weight,structural_int4_k8,54,355,0.006941302213817835,0.00018757526413537562,0.007128877565264702,0.006753726862370968,2.9923020598796294e-07,148.0663946662838,280.5490774929442,212.27311239605854
0,128,transformer.h.2.attn.c_attn.weight,structural_int4_k8,55,174,0.0068495552986860275,0.0013144280528649688,0.00816398300230503,0.005535127129405737,1.8249810443072286e-05,180.66432000366126,244.97845155698894,267.3339952543323
0,128,transformer.h.2.attn.c_attn.weight,structural_int4_k8,55,321,0.0068495552986860275,0.00026727261138148606,0.007116828113794327,0.006582282483577728,2.8769670928124776e-06,151.9229798393089,281.0240777595291,233.50163197751706
0,128,transformer.h.2.attn.c_attn.weight,structural_int4_k8,56,141,0.006552061531692743,0.0018993695266544819,0.008451431058347225,0.004652692005038261,5.041373446274501e-05,214.92933530032286,236.64631305542744,214.45212192733817
0,128,transformer.h.2.attn.c_attn.weight,structural_int4_k8,56,288,0.006552061531692743,0.00037661692476831377,0.006928678601980209,0.006175444461405277,1.1419632369328882e-05,161.93166057691062,288.6553348618713,263.75865076742133
0,128,transformer.h.2.attn.c_attn.weight,structural_int4_k8,57,109,0.006483209785073996,0.002924657193943858,0.00940786674618721,0.0035585525911301374,3.973038380002101e-05,281.0131294652067,212.5880398246014,211.166058471207
0,128,transformer.h.2.attn.c_attn.weight,structural_int4_k8,57,256,0.006483209785073996,0.0005231573595665395,0.007006367202848196,0.005960052367299795,0.00010298483537573183,167.78375903545128,285.4546384326839,289.8684495448844
0,128,transformer.h.2.attn.c_attn.weight,structural_int4_k8,58,78,0.006302325986325741,0.0046886564232409,0.010990982875227928,0.0016136695630848408,1.673565572721221e-05,619.7055598472757,181.96735518921253,158.66037216375244
0,128,transformer.h.2.attn.c_attn.weight,structural_int4_k8,58,225,0.006302325986325741,0.0007401639595627785,0.007042489945888519,0.005562162026762962,1.377096257686566e-05,179.78620457088243,283.99046578229354,312.90162282781495
0,128,transformer.h.2.attn.c_attn.weight,structural_int4_k8,58,372,0.006302325986325741,0.0001500474609201774,0.00645237322896719,0.006152278743684292,3.961056516241182e-05,162.5414057361909,309.96346016730706,212.64000652236524
0,128,transformer.h.2.attn.c_attn.weight,structural_int4_k8,59,195,0.006276771891862154,0.0010225123260170221,0.00729928445070982,0.005254259333014488,2.0095243957020302e-05,190.3217736901342,273.9994690302804,308.2091045182431
0,128,transformer.h.2.attn.c_attn.weight,structural_int4_k8,59,342,0.006276771891862154,0.00021537150314543396,0.006492143496870995,0.0060614002868533134,1.3365202381793485e-05,164.97837725115423,308.0646680629368,230.71771578776867
0,128,transformer.h.2.attn.c_attn.weight,structural_int4_k8,60,166,0.006219889968633652,0.0014509749598801136,0.007670864928513765,0.004768915008753538,6.984046943409222e-06,209.69130256346762,260.7267913903291,262.70104707669213
0,128,transformer.h.2.attn.c_attn.weight,structural_int4_k8,60,313,0.006219889968633652,0.00029033608734607697,0.006510226055979729,0.005929553881287575,1.5065575194427253e-05,168.64675151292406,307.20899440396136,250.25230633398812
0,128,transformer.h.2.attn.c_attn.weight,structural_int4_k8,61,138,0.006125544663518667,0.0019932007417082787,0.008118744939565659,0.0041323439218103886,3.775637227472804e-05,241.9934107425158,246.34348044863876,211.99702418136528
0,128,transformer.h.2.attn.c_attn.weight,structural_int4_k8,61,285,0.006125544663518667,0.00038843497168272734,0.006513979751616716,0.005737109575420618,2.313578502540183e-05,174.30379646096478,307.031970009861,273.148644713487
0,128,transformer.h.2.attn.c_attn.weight,structural_int4_k8,62,111,0.00602725287899375,0.0028609703294932842,0.008888223208487034,0.0031662825495004654,4.185410954344229e-05,315.8277836441877,225.01685129714951,212.43855642957172
0,128,transformer.h.2.attn.c_attn.weight,structural_int4_k8,62,258,0.00602725287899375,0.0005175085389055312,0.00654476135969162,0.005509744398295879,1.0677687050160418e-05,181.49662457550411,305.5879156313011,296.98797807400547
0,128,transformer.h.2.attn.c_attn.weight,structural_int4_k8,63,85,0.005919903516769409,0.0041542197577655315,0.010074123740196228,0.0017656837590038776,4.865751501211994e-05,566.3528335131523,198.52844217774648,170.683226888274
