update,method,alpha,parameter_name,numel,persistence_rel_l2,error_buffer_prev_rel_l2,recurrence_relative_error,momentum_cosine,momentum_relative_l2,gradient_cosine,gradient_relative_l2,direction_cosine,direction_relative_l2,k5_cosine,k5_relative_l2,state_only_k5_cosine,state_only_k5_relative_l2,gradient_only_k5_cosine,gradient_only_k5_relative_l2,local_previous_persistence_k5_cosine,local_previous_persistence_k5_relative_l2
512,alpha1,1.0,transformer.h.4.attn.c_proj.weight,147456,0.09711911529302597,0.09812241047620773,1.5381779405743146e-08,1.0,4.300526597944554e-06,1.0,3.5086898151348578e-06,1.0,4.090923994226614e-06,1.0,1.0393695447419304e-05,1.0,1.0480770470167045e-05,1.0,7.077641384967137e-06,0.7219213843345642,0.7912503480911255
512,alpha0,0.0,transformer.h.4.mlp.c_proj.weight,393216,0.11213722825050354,0.11854494363069534,0.0,0.8022584915161133,0.6060330271720886,0.8885462284088135,0.46942970156669617,0.8323301076889038,0.5644509196281433,0.6022542119026184,0.8898708820343018,0.6598224639892578,0.8236773610115051,0.9053739905357361,0.4352266192436218,1.0,0.0
512,alpha05,0.5,transformer.h.4.mlp.c_proj.weight,393216,0.12060331553220749,0.1249418631196022,1.178616404473587e-08,0.8923361301422119,0.45209023356437683,0.9341421127319336,0.35771194100379944,0.9068019390106201,0.42216527462005615,0.7676610946655273,0.680431604385376,0.8023532629013062,0.6271930932998657,0.9435431361198425,0.33616000413894653,0.9919920563697815,0.12665317952632904
512,alpha1,1.0,transformer.h.4.mlp.c_proj.weight,393216,0.15272435545921326,0.15896496176719666,1.8253786038258113e-08,1.0,4.000891749456059e-06,1.0,3.2959515010588802e-06,1.0,3.770538569369819e-06,1.0,6.664741249551298e-06,1.0,5.839389359607594e-06,1.0,3.816674961854005e-06,0.9493861794471741,0.31780314445495605
512,alpha0,0.0,transformer.h.4.mlp.w1.weight,393216,0.1068454459309578,0.11214566230773926,0.0,0.772064208984375,0.6472640633583069,0.8505591154098511,0.5358429551124573,0.8009957671165466,0.6106765270233154,0.5304418206214905,0.9557076096534729,0.60023033618927,0.8821267485618591,0.869909942150116,0.5081955194473267,1.0,0.0
512,alpha05,0.5,transformer.h.4.mlp.w1.weight,393216,0.11540184915065765,0.1198774203658104,1.1167186286797914e-08,0.8751721382141113,0.4849638044834137,0.9095171689987183,0.4162482023239136,0.8886396288871765,0.45960623025894165,0.7064608931541443,0.7587560415267944,0.7491695284843445,0.7020038366317749,0.9191098213195801,0.40121978521347046,0.9898291826248169,0.14253680408000946
512,alpha1,1.0,transformer.h.4.mlp.w1.weight,393216,0.14398418366909027,0.14950469136238098,1.8422131375928075e-08,1.0,4.269588771421695e-06,1.0,3.6999006169935456e-06,1.0,4.055650151713053e-06,1.0,7.457920219167136e-06,1.0,6.632641998294275e-06,1.0,4.306762093619909e-06,0.9280156493186951,0.37744590640068054
512,alpha0,0.0,transformer.h.4.mlp.w2.weight,393216,0.1102321520447731,0.11652237176895142,0.0,0.7759974002838135,0.63765549659729,0.8480159044265747,0.543918788433075,0.8032421469688416,0.6037443280220032,0.524973452091217,0.9607235193252563,0.5944622159004211,0.8875577449798584,0.8674119710922241,0.5128017067909241,1.0,0.0
512,alpha05,0.5,transformer.h.4.mlp.w2.weight,393216,0.1171846091747284,0.12263090908527374,1.2219458334072897e-08,0.8741655945777893,0.4861135482788086,0.9076367020606995,0.4208410978317261,0.8879359364509583,0.46038174629211426,0.7029315233230591,0.7622976303100586,0.7445510625839233,0.7074810266494751,0.917463481426239,0.40494784712791443,0.9892846345901489,0.14629825949668884
512,alpha1,1.0,transformer.h.4.mlp.w2.weight,393216,0.14503444731235504,0.15159478783607483,1.776408353748593e-08,1.0,4.259376510162838e-06,1.0,3.803742856689496e-06,1.0,4.046043613925576e-06,1.0,7.5110733632755e-06,1.0,6.674207270407351e-06,1.0,4.348778929852415e-06,0.9242334365844727,0.38677895069122314
512,alpha0,0.0,transformer.h.5.attn.c_attn.weight,442368,0.0792795792222023,0.08125263452529907,0.0,0.7056464552879333,0.7407057285308838,0.8186745643615723,0.5907856822013855,0.73818439245224,0.7038572430610657,0.25905999541282654,1.285370111465454,0.2954496741294861,1.253726840019226,0.8016902208328247,0.6397364735603333,1.0,0.0
512,alpha05,0.5,transformer.h.5.attn.c_attn.weight,442368,0.08437830954790115,0.08399853855371475,1.067896970852189e-08,0.8049113750457764,0.6095125079154968,0.8823695778846741,0.47686269879341125,0.8260811567306519,0.5776405930519104,0.4008244276046753,1.1664263010025024,0.4277886152267456,1.1402671337127686,0.8498021364212036,0.5548645853996277,0.9634385108947754,0.27015143632888794
512,alpha1,1.0,transformer.h.5.attn.c_attn.weight,442368,0.09111833572387695,0.09140601009130478,1.557787143724454e-08,1.0,5.183966095501091e-06,1.0,4.133467427891446e-06,1.0,4.9040095291275065e-06,1.0,1.0794083209475502e-05,1.0,1.0471953828528058e-05,1.0,6.580154149560258e-06,0.7244166731834412,0.7926689386367798
512,alpha0,0.0,transformer.h.5.attn.c_proj.weight,147456,0.07986263185739517,0.08139349520206451,0.0,0.8129767179489136,0.606902003288269,0.9030497074127197,0.4440777003765106,0.8388668894767761,0.5716019868850708,0.3062971234321594,1.2510151863098145,0.32489076256752014,1.2332046031951904,0.841109037399292,0.5681160688400269,1.0,0.0
512,alpha05,0.5,transformer.h.5.attn.c_proj.weight,147456,0.07990757375955582,0.08230045437812805,1.0483613976930428e-08,0.8900843858718872,0.4633737802505493,0.9425724744796753,0.33668869733810425,0.9043097496032715,0.434500515460968,0.460409551858902,1.1105586290359497,0.4712356925010681,1.0977826118469238,0.8836979866027832,0.4855431020259857,0.9631476998329163,0.2714867889881134
512,alpha1,1.0,transformer.h.5.attn.c_proj.weight,147456,0.08915458619594574,0.08895386010408401,1.5366062200428132e-08,1.0,4.04986712965183e-06,1.0,3.0269752642198e-06,1.0,3.809253939834889e-06,1.0,1.0299531822965946e-05,1.0,1.0399783604952972e-05,1.0,7.01846420270158e-06,0.7284907698631287,0.7845956683158875
512,alpha0,0.0,transformer.h.5.mlp.c_proj.weight,393216,0.10471811890602112,0.11075777560472488,0.0,0.8226702213287354,0.5721105337142944,0.8984309434890747,0.44280293583869934,0.8498102426528931,0.5307759046554565,0.6248586177825928,0.8625698089599609,0.6750731468200684,0.8017401099205017,0.9167243838310242,0.4077620208263397,1.0,0.0
512,alpha05,0.5,transformer.h.5.mlp.c_proj.weight,393216,0.1123839020729065,0.11749882251024246,1.1848025671667983e-08,0.9037430882453918,0.4280962347984314,0.9443562626838684,0.32901546359062195,0.9167708158493042,0.3994337320327759,0.7838170528411865,0.6554773449897766,0.8140738606452942,0.6079376339912415,0.9511505961418152,0.3122432827949524,0.9919009804725647,0.12730319797992706
512,alpha1,1.0,transformer.h.5.mlp.c_proj.weight,393216,0.14035464823246002,0.14443066716194153,1.7535857210759787e-08,1.0,3.7897132187936222e-06,1.0,3.2147695492312778e-06,1.0,3.590639153117081e-06,1.0,6.51166101306444e-06,1.0,5.711482572223758e-06,1.0,3.7053048345114803e-06,0.9490353465080261,0.3185025453567505
512,alpha0,0.0,transformer.h.5.mlp.w1.weight,393216,0.10487580299377441,0.11337057501077652,0.0,0.8070931434631348,0.5953817963600159,0.8766363263130188,0.49202805757522583,0.8348580002784729,0.556681752204895,0.5260061621665955,0.9545046091079712,0.5899688005447388,0.8885851502418518,0.8705062866210938,0.5071506500244141,1.0,0.0
512,alpha05,0.5,transformer.h.5.mlp.w1.weight,393216,0.11304730176925659,0.12068956345319748,1.1469402316777177e-08,0.8954415917396545,0.4452716112136841,0.9283668398857117,0.37315356731414795,0.9087284803390503,0.4176412522792816,0.6988980174064636,0.7663254737854004,0.7401868104934692,0.7121410965919495,0.9200809597969055,0.3988054096698761,0.9878618717193604,0.15553243458271027
512,alpha1,1.0,transformer.h.5.mlp.w1.weight,393216,0.13693960011005402,0.14641371369361877,1.790749593055807e-08,1.0,3.974788796767825e-06,1.0,3.442554771027062e-06,1.0,3.7306219837773824e-06,1.0,7.502917924284702e-06,1.0,6.695714091620175e-06,1.0,4.3385107346693985e-06,0.9174996018409729,0.40296483039855957
512,alpha0,0.0,transformer.h.5.mlp.w2.weight,393216,0.1096244752407074,0.11649977415800095,0.0,0.7982301712036133,0.6069191694259644,0.8699610233306885,0.499558687210083,0.8254209756851196,0.5693041682243347,0.5287408232688904,0.9525057673454285,0.5920226573944092,0.8860329389572144,0.8709461688995361,0.5056321024894714,1.0,0.0
512,alpha05,0.5,transformer.h.5.mlp.w2.weight,393216,0.11766001582145691,0.12293590605258942,1.1728712223657567e-08,0.8904444575309753,0.45515748858451843,0.9219303727149963,0.38804832100868225,0.9024568200111389,0.4309169352054596,0.701178789138794,0.7619920969009399,0.7411755919456482,0.7099129557609558,0.9196432828903198,0.3996150493621826,0.9883255362510681,0.15261989831924438
512,alpha1,1.0,transformer.h.5.mlp.w2.weight,393216,0.14102554321289062,0.14863167703151703,1.8605106788527337e-08,1.0,4.01020815843367e-06,1.0,3.514094260026468e-06,1.0,3.8067337300162762e-06,1.0,7.441074103553547e-06,1.0,6.6680277086561546e-06,1.0,4.3285458559694234e-06,0.9168389439582825,0.404584139585495
